17,0.000576972961426,2.61538461538462,0.000252246856689,0
17,0.000664710998535,2.58974358974359,0.000299453735352,0
17,0.000703811645508,4,0.000227928161621,0.923076923076923
17,0.000638723373413,3.1025641025641,0.0002121925354,0.923076923076923
17,0.000576496124268,1.58974358974359,0.000190019607544,1.48717948717949
17,0.000582933425903,2.69230769230769,0.000189065933228,0
17,0.000579833984375,4.05128205128205,0.000201225280762,0.923076923076923
17,0.000585317611694,2.25641025641026,0.000190734863281,0
17,0.000580787658691,3.58974358974359,0.00018835067749,0.923076923076923
17,0.000581741333008,3.79487179487179,0.000188589096069,0
17,0.000578880310059,2.92307692307692,0.000189065933228,1.35897435897436
17,0.0005784034729,3.79487179487179,0.000219583511353,0.923076923076923
17,0.000578641891479,2,0.000189542770386,0
17,0.000579833984375,2.64102564102564,0.000188589096069,0.923076923076923
17,0.000967264175415,3.94871794871795,0.000195503234863,0
17,0.000582695007324,0.974358974358974,0.000188589096069,0
17,0.000586748123169,2.97435897435897,0.000249862670898,0.923076923076923
17,0.000587224960327,3.66666666666667,0.000192165374756,0
17,0.000576734542847,3.71794871794872,0.000188589096069,0
17,0.000580072402954,2.07692307692308,0.000187397003174,0.923076923076923
17,0.000581026077271,2.15384615384615,0.000186681747437,1.48717948717949
17,0.000586271286011,3.92307692307692,0.000481367111206,0
17,0.000579833984375,3.12820512820513,0.000189542770386,1.35897435897436
17,0.000581741333008,1.17948717948718,0.000190019607544,1.35897435897436
17,0.000579357147217,2.23076923076923,0.000186443328857,0
17,0.0005784034729,4.20512820512821,0.000186443328857,1.35897435897436
17,0.000826835632324,3.87179487179487,0.00019383430481,0
17,0.000579833984375,4.69230769230769,0.000190258026123,0
17,0.000590801239014,1.02564102564103,0.000189542770386,0
17,0.000578641891479,2.61538461538462,0.00018835067749,0
17,0.000581979751587,2.53846153846154,0.000239849090576,0.923076923076923
17,0.000588417053223,4.33333333333333,0.000191450119019,0
17,0.000577449798584,3.87179487179487,0.000190496444702,0
17,0.000582695007324,4.23076923076923,0.000189304351807,0
17,0.000580549240112,2.48717948717949,0.000189304351807,0
17,0.000576972961426,2.48717948717949,0.000195980072021,0
17,0.000575542449951,4.51282051282051,0.000187873840332,0.923076923076923
17,0.000578641891479,2.61538461538462,0.000186920166016,0
17,0.000576972961426,3.66666666666667,0.000186443328857,0
17,0.000575542449951,2.8974358974359,0.000186443328857,0
17,0.000578880310059,1.58974358974359,0.000195026397705,0
17,0.000581741333008,3.30769230769231,0.000188112258911,0
17,0.00090479850769,3.41025641025641,0.00019359588623,0
17,0.000576496124268,0.897435897435897,0.000187873840332,0
17,0.000580072402954,2.92307692307692,0.000186681747437,0
