0.056132930513595164;0.02675172805786133;0.051480362537764356;0.05563272953033447
0.003922829581993569;0.040416603088378904;0.019324758842443727;0.05852031230926514
0.01934477379095164;0.0334105110168457;0.05088923556942278;0.055052080154418946
0.013546325878594253;0.02633397102355957;0.02460063897763578;0.05828291416168213
0.015264797507788162;0.02695241928100586;0.04024922118380062;0.05949761390686035
0.062372881355932205;0.03268584251403808;0.05522033898305085;0.058671088218688966
0.015488215488215485;0.02558158874511719;0.035690235690235717;0.05923856258392334
0.012451790633608817;0.03226226806640625;0.027713498622589535;0.05480307102203369
0.025481049562682215;0.035783491134643554;0.025889212827988346;0.05787331104278565
0.03297208538587849;0.03117476463317871;0.03254515599343185;0.05769641876220703
0.02029268292682927;0.02995469093322754;0.0383739837398374;0.059203810691833496
0.016360601001669445;0.02881047248840332;0.018864774624373956;0.06162285327911377
0.0548051948051948;0.0462604808807373;0.05487012987012986;0.05580143451690674
0.03268533772652389;0.034407730102539065;0.0487644151565074;0.057164058685302735
0.03275766016713092;0.02613567352294922;0.04236768802228411;0.05558335781097412
0.030479134466769694;0.02597245216369629;0.025842349304482228;0.05768383979797363
0.056424242424242405;0.03576218605041504;0.04427272727272728;0.05637118339538574
0.005186385737439222;0.0323707389831543;0.05059967585089141;0.057725653648376465
0.013703703703703704;0.034915313720703126;0.022253086419753085;0.05742714405059814
0.02666666666666666;0.030108728408813477;0.04195348837209303;0.056508851051330564
