NNprd;NNtime;KRprd;KRtime
0.05107822410147991;0.474600191116333;0.050253699788583524;0.9446726131439209
0.027279236276849635;0.3878264236450195;0.053054892601431966;0.9712605857849121
0.01619930475086907;0.316952166557312;0.0548088064889919;1.0017573738098144
0.034282407407407414;0.6190304708480835;0.04620370370370369;0.9699370718002319
0.028920187793427234;0.43762731075286865;0.05830985915492957;0.9596620464324951
0.03765327695560254;0.403780460357666;0.06342494714587738;0.9490724897384644
0.02968468468468469;0.3065210962295532;0.058040540540540544;0.9792548656463623
0.033724137931034494;0.2554148006439209;0.07167816091954023;0.9822886419296265
0.02551312649164679;0.2966772747039795;0.05360381861575179;0.9850089979171753
0.02200654307524536;0.4875099229812622;0.0773391494002181;0.9840695571899414
