0.023478260869565216;0.05854325294494629;0.05576811594202896;0.12245309352874756
0.03571749887539362;0.036109336217244464;0.0614574898785425;0.11650197505950928
0.028857808857808857;0.05466239452362061;0.044475524475524476;0.12742876529693603
0.03914209115281502;0.0775139331817627;0.05471849865951741;0.12119099617004395
0.02208333333333333;0.07105882167816162;0.03652777777777778;0.12134788513183593
0.020769587389893367;0.05344995657602946;0.05109874826147426;0.12316047668457031
0.011644177911044478;0.08180148601531982;0.05604197901049471;0.12335458755493164
0.015374331550802142;0.06154897212982178;0.036497326203208544;0.12037688255310058
0.016308793456032714;0.07147004604339599;0.024079754601226994;0.12621428489685058
0.05099206349206349;0.0584977388381958;0.04803571428571428;0.1204067850112915
0.04240790655884995;0.06338635285695395;0.029676549865229104;0.11986717700958252
0.02646766169154229;0.1158109188079834;0.05319402985074626;0.13689909458160401
0.0323869610935857;0.10891034603118896;0.048801261829652984;0.13172559261322023
0.01451131028595817;0.056102840105692546;0.033316261203585155;0.12006232738494874
0.03464147286821705;0.08432236512502035;0.04005813953488371;0.13092126369476317
0.028914505283381364;0.06362423102060953;0.04112391930835736;0.12156272888183593
0.007703703703703704;0.05978655020395915;0.04355555555555554;0.12829320907592773
0.010623306233062327;0.07958825429280598;0.019479674796747965;0.13629343509674072
0.05886850152905198;0.09448386033376058;0.060917431192660555;0.13178728580474852
0.017464788732394366;0.05474713643391927;0.028197183098591542;0.13838261604309082
