NNprd;NNtime;KRprd;KRtime
0.01629793510324483;0.9598822236061096;0.055995575221238936;2.5805056571960447
0.0657157676348548;0.98939022620519;0.050518672199170125;2.5289365100860595
0.023890027322404372;0.9237016916275025;0.05530737704918032;2.607263374328613
0.02478977463841239;1.0099034508069356;0.05023208879919274;2.3618513107299806
0.026772867420349435;0.9434541940689087;0.059835560123329926;2.5841667222976685
0.0357587676171747;0.8622191866238912;0.0584267453294002;2.3702120542526246
0.029309764309764307;1.090141487121582;0.06165656565656567;2.379022688865662
0.01847319347319347;0.7491246938705445;0.055571095571095554;2.524631142616272
0.040140845070422544;0.9199501832326253;0.05475622968580714;2.503809275627136
0.06772858171346292;0.84064648548762;0.07345572354211663;2.3609259700775147
